session_id,user_id,activity,activity_datetime
20250630-00000031,20231008-00001037,landing_page,2025-06-30 16:22:52.000000000
20250630-00000032,20230427-00000426,landing_page,2025-06-30 16:27:19.000000000
20250630-00000033,20250606-00002501,landing_page,2025-06-30 16:34:38.000000000
20250630-00000034,20231218-00001314,landing_page,2025-06-30 17:27:27.000000000
20250630-00000034,20231218-00001314,product_view,2025-06-30 17:50:25.996291412
20250630-00000035,20230527-00000528,landing_page,2025-06-30 17:37:38.000000000
20250630-00000036,20230326-00000313,landing_page,2025-06-30 18:07:43.000000000
20250630-00000036,20230326-00000313,product_view,2025-06-30 18:11:39.121319475
20250630-00000037,20250506-00002412,landing_page,2025-06-30 18:27:59.000000000
20250630-00000037,20250506-00002412,product_view,2025-06-30 18:32:08.072489909
20250630-00000037,20250506-00002412,add_to_cart,2025-06-30 18:45:51.976800326
20250630-00000037,20250506-00002412,checkout,2025-06-30 18:53:12.666157957
20250630-00000037,20250506-00002412,paid,2025-06-30 20:14:53.179883463
20250630-00000038,20250307-00002247,landing_page,2025-06-30 18:34:03.000000000
20250630-00000038,20250307-00002247,product_view,2025-06-30 18:34:34.783494619
20250630-00000038,20250307-00002247,add_to_cart,2025-06-30 18:36:30.681545419
20250630-00000038,20250307-00002247,checkout,2025-06-30 18:39:06.387123396
20250630-00000038,20250307-00002247,paid,2025-06-30 18:43:17.242705179
20250630-00000039,20231227-00001342,landing_page,2025-06-30 18:37:00.000000000
20250630-00000039,20231227-00001342,product_view,2025-06-30 18:37:13.941815631
20250630-00000039,20231227-00001342,add_to_cart,2025-06-30 18:44:59.609587917
20250630-00000040,20250611-00002513,landing_page,2025-06-30 18:39:13.000000000
20250630-00000040,20250611-00002513,product_view,2025-06-30 18:40:03.634428446
20250630-00000040,20250611-00002513,add_to_cart,2025-06-30 18:40:31.597511763
20250630-00000041,20230625-00000620,landing_page,2025-06-30 18:42:56.000000000
20250630-00000042,20250507-00002417,landing_page,2025-06-30 19:11:07.000000000
20250630-00000043,20240819-00001828,landing_page,2025-06-30 19:12:29.000000000
20250630-00000043,20240819-00001828,product_view,2025-06-30 19:13:07.297066677
20250630-00000043,20240819-00001828,add_to_cart,2025-06-30 19:23:55.381730763
20250630-00000044,20230510-00000470,landing_page,2025-06-30 19:25:43.000000000
20250630-00000045,20230510-00000468,landing_page,2025-06-30 19:29:49.000000000
20250630-00000046,20240519-00001626,landing_page,2025-06-30 19:35:15.000000000
20250630-00000046,20240519-00001626,product_view,2025-06-30 19:42:18.785684712
20250630-00000046,20240519-00001626,add_to_cart,2025-06-30 19:47:20.178734135
20250630-00000046,20240519-00001626,checkout,2025-06-30 19:57:31.563715654
20250630-00000047,20230419-00000404,landing_page,2025-06-30 19:46:16.000000000
20250630-00000047,20230419-00000404,product_view,2025-06-30 19:49:52.622984659
20250630-00000048,20230225-00000207,landing_page,2025-06-30 20:04:41.000000000
20250630-00000048,20230225-00000207,product_view,2025-06-30 20:05:20.759223672
20250630-00000048,20230225-00000207,add_to_cart,2025-06-30 20:07:49.807991762
20250630-00000049,20231216-00001303,landing_page,2025-06-30 20:15:06.000000000
20250630-00000050,20250528-00002478,landing_page,2025-06-30 21:07:18.000000000
20250630-00000051,20240824-00001839,landing_page,2025-06-30 22:03:01.000000000
20250630-00000052,20240404-00001548,landing_page,2025-06-30 22:19:27.000000000
20250630-00000052,20240404-00001548,product_view,2025-06-30 22:19:32.638228227
20250630-00000052,20240404-00001548,add_to_cart,2025-06-30 22:21:14.925895632
20250630-00000052,20240404-00001548,checkout,2025-06-30 22:25:31.316142993
20250630-00000052,20240404-00001548,paid,2025-06-30 22:42:52.815831391
20250630-00000053,20250329-00002322,landing_page,2025-06-30 22:33:33.000000000
20250630-00000053,20250329-00002322,product_view,2025-06-30 22:33:49.370370016
20250630-00000053,20250329-00002322,add_to_cart,2025-06-30 22:38:34.173543164
20250630-00000054,20230331-00000324,landing_page,2025-06-30 22:48:46.000000000
20250630-00000055,20230815-00000807,landing_page,2025-06-30 22:53:19.000000000
20250630-00000055,20230815-00000807,product_view,2025-06-30 22:53:46.626418386
20250630-00000055,20230815-00000807,add_to_cart,2025-06-30 23:02:07.405096333
20250630-00000056,20250426-00002385,landing_page,2025-06-30 22:53:25.000000000
20250630-00000056,20250426-00002385,product_view,2025-06-30 22:55:03.488894944
20250630-00000056,20250426-00002385,add_to_cart,2025-06-30 23:00:53.641733474
20250630-00000056,20250426-00002385,checkout,2025-06-30 23:05:26.065180377
20250630-00000056,20250426-00002385,paid,2025-06-30 23:08:10.685932414
20250630-00000057,20231231-00001362,landing_page,2025-06-30 22:53:41.000000000
20250630-00000058,20230611-00000567,landing_page,2025-06-30 23:43:13.000000000
20250701-00000001,20250525-00002466,landing_page,2025-07-01 05:09:36.000000000
20250701-00000001,20250525-00002466,product_view,2025-07-01 05:11:45.661905519
20250701-00000002,20250630-00002563,landing_page,2025-07-01 05:17:21.000000000
20250701-00000003,20241010-00001935,landing_page,2025-07-01 05:50:30.000000000
20250701-00000004,20230408-00000356,landing_page,2025-07-01 06:28:39.000000000
20250701-00000004,20230408-00000356,product_view,2025-07-01 06:34:56.839351818
20250701-00000004,20230408-00000356,add_to_cart,2025-07-01 06:35:18.235034836
20250701-00000005,20250331-00002325,landing_page,2025-07-01 06:46:34.000000000
20250701-00000005,20250331-00002325,product_view,2025-07-01 07:09:03.640381681
20250701-00000005,20250331-00002325,add_to_cart,2025-07-01 07:14:12.508750183
20250701-00000006,20230709-00000666,landing_page,2025-07-01 07:04:24.000000000
20250701-00000006,20230709-00000666,product_view,2025-07-01 07:20:53.789551289
20250701-00000007,20240709-00001731,landing_page,2025-07-01 07:18:44.000000000
20250701-00000007,20240709-00001731,product_view,2025-07-01 07:24:13.391283600
20250701-00000007,20240709-00001731,add_to_cart,2025-07-01 07:28:25.979155065
20250701-00000007,20240709-00001731,checkout,2025-07-01 07:32:32.823918708
20250701-00000007,20240709-00001731,paid,2025-07-01 07:34:52.323508075
20250701-00000008,20230105-00000056,landing_page,2025-07-01 07:52:10.000000000
20250701-00000008,20230105-00000056,product_view,2025-07-01 07:53:34.184534119
20250701-00000008,20230105-00000056,add_to_cart,2025-07-01 08:01:51.189343430
20250701-00000008,20230105-00000056,checkout,2025-07-01 08:11:49.396943729
20250701-00000009,20230611-00000569,landing_page,2025-07-01 08:22:06.000000000
20250701-00000009,20230611-00000569,product_view,2025-07-01 08:22:11.725153419
20250701-00000010,20240310-00001497,landing_page,2025-07-01 08:45:22.000000000
20250701-00000010,20240310-00001497,product_view,2025-07-01 08:47:42.240769653
20250701-00000010,20240310-00001497,add_to_cart,2025-07-01 08:56:29.291766633
20250701-00000010,20240310-00001497,checkout,2025-07-01 09:05:11.111197448
20250701-00000010,20240310-00001497,paid,2025-07-01 09:14:17.448168215
20250701-00000011,20230816-00000817,landing_page,2025-07-01 08:56:04.000000000
20250701-00000011,20230816-00000817,product_view,2025-07-01 09:09:53.463421419
20250701-00000011,20230816-00000817,add_to_cart,2025-07-01 09:29:04.612499539
20250701-00000011,20230816-00000817,checkout,2025-07-01 09:32:39.836263644
20250701-00000011,20230816-00000817,paid,2025-07-01 09:35:22.692510846
20250701-00000012,20230701-00000647,landing_page,2025-07-01 08:56:29.000000000
20250701-00000013,20230816-00000820,landing_page,2025-07-01 09:00:12.000000000
20250701-00000014,20250531-00002484,landing_page,2025-07-01 09:09:26.000000000
20250701-00000014,20250531-00002484,product_view,2025-07-01 09:10:36.337239809
20250701-00000015,20230127-00000119,landing_page,2025-07-01 09:43:04.000000000
20250701-00000015,20230127-00000119,product_view,2025-07-01 09:43:52.485480780
20250701-00000016,20231105-00001152,landing_page,2025-07-01 09:53:58.000000000
20250701-00000017,20230821-00000842,landing_page,2025-07-01 09:56:47.000000000
20250701-00000018,20230412-00000377,landing_page,2025-07-01 10:10:04.000000000
20250701-00000019,20230428-00000429,landing_page,2025-07-01 10:36:35.000000000
20250701-00000019,20230428-00000429,product_view,2025-07-01 10:40:55.388235289
20250701-00000019,20230428-00000429,add_to_cart,2025-07-01 11:00:48.614349037
20250701-00000020,20240908-00001876,landing_page,2025-07-01 10:46:56.000000000
20250701-00000020,20240908-00001876,product_view,2025-07-01 10:48:38.619627574
20250701-00000020,20240908-00001876,add_to_cart,2025-07-01 10:52:00.758468641
20250701-00000020,20240908-00001876,checkout,2025-07-01 10:53:57.287694491
20250701-00000021,20240716-00001746,landing_page,2025-07-01 10:49:21.000000000
20250701-00000021,20240716-00001746,product_view,2025-07-01 10:49:51.242084642
20250701-00000021,20240716-00001746,add_to_cart,2025-07-01 11:09:16.496044707
20250701-00000022,20250211-00002195,landing_page,2025-07-01 10:49:45.000000000
20250701-00000023,20230914-00000937,landing_page,2025-07-01 10:56:33.000000000
20250701-00000024,20240928-00001908,landing_page,2025-07-01 11:15:51.000000000
20250701-00000024,20240928-00001908,product_view,2025-07-01 11:17:03.039016144
20250701-00000024,20240928-00001908,add_to_cart,2025-07-01 11:24:02.688758346
20250701-00000025,20230527-00000527,landing_page,2025-07-01 11:52:24.000000000
20250701-00000025,20230527-00000527,product_view,2025-07-01 11:52:43.182439468
20250701-00000025,20230527-00000527,add_to_cart,2025-07-01 11:56:05.890842725
20250701-00000025,20230527-00000527,checkout,2025-07-01 12:03:15.396770679
20250701-00000025,20230527-00000527,paid,2025-07-01 12:11:01.964227382
20250701-00000026,20250518-00002439,landing_page,2025-07-01 11:57:38.000000000
20250701-00000026,20250518-00002439,product_view,2025-07-01 11:59:01.326140870
20250701-00000027,20250106-00002098,landing_page,2025-07-01 12:20:19.000000000
20250701-00000028,20230813-00000803,landing_page,2025-07-01 12:30:11.000000000
20250701-00000028,20230813-00000803,product_view,2025-07-01 12:34:42.224153571
20250701-00000028,20230813-00000803,add_to_cart,2025-07-01 12:40:53.639111839
20250701-00000028,20230813-00000803,checkout,2025-07-01 12:46:04.036555435
20250701-00000028,20230813-00000803,paid,2025-07-01 12:46:44.220998715
20250701-00000029,20230101-00000046,landing_page,2025-07-01 13:10:19.000000000
20250701-00000029,20230101-00000046,product_view,2025-07-01 13:15:15.966400559
20250701-00000029,20230101-00000046,add_to_cart,2025-07-01 13:33:50.879634222
20250701-00000029,20230101-00000046,checkout,2025-07-01 13:40:51.436651962
20250701-00000029,20230101-00000046,paid,2025-07-01 13:46:28.843014513
20250701-00000030,20240702-00001712,landing_page,2025-07-01 13:20:54.000000000
20250701-00000031,20250131-00002164,landing_page,2025-07-01 13:28:49.000000000
20250701-00000032,20230530-00000536,landing_page,2025-07-01 13:30:52.000000000
20250701-00000032,20230530-00000536,product_view,2025-07-01 13:31:09.116103727
20250701-00000032,20230530-00000536,add_to_cart,2025-07-01 13:32:29.291603406
20250701-00000032,20230530-00000536,checkout,2025-07-01 13:37:04.843646973
20250701-00000032,20230530-00000536,paid,2025-07-01 13:43:33.918772213
20250701-00000033,20230415-00000384,landing_page,2025-07-01 13:34:15.000000000
20250701-00000033,20230415-00000384,product_view,2025-07-01 13:34:22.493146232
20250701-00000033,20230415-00000384,add_to_cart,2025-07-01 13:45:18.955204463
20250701-00000034,20230314-00000259,landing_page,2025-07-01 13:52:22.000000000
20250701-00000034,20230314-00000259,product_view,2025-07-01 13:56:17.483600168
20250701-00000034,20230314-00000259,add_to_cart,2025-07-01 13:59:18.903490028
20250701-00000034,20230314-00000259,checkout,2025-07-01 14:02:04.200775534
20250701-00000034,20230314-00000259,paid,2025-07-01 14:04:22.146617609
20250701-00000035,20230819-00000832,landing_page,2025-07-01 14:41:16.000000000
20250701-00000035,20230819-00000832,product_view,2025-07-01 14:42:08.099871260
20250701-00000035,20230819-00000832,add_to_cart,2025-07-01 14:45:40.912730752
20250701-00000036,20230628-00000628,landing_page,2025-07-01 15:44:15.000000000
20250701-00000037,20230512-00000478,landing_page,2025-07-01 16:18:40.000000000
20250701-00000037,20230512-00000478,product_view,2025-07-01 16:24:49.208293480
20250701-00000038,20230622-00000605,landing_page,2025-07-01 16:33:48.000000000
20250701-00000038,20230622-00000605,product_view,2025-07-01 16:38:21.123573402
20250701-00000039,20230922-00000981,landing_page,2025-07-01 16:38:17.000000000
20250701-00000040,20230422-00000409,landing_page,2025-07-01 16:48:09.000000000
20250701-00000040,20230422-00000409,product_view,2025-07-01 17:18:00.801681606
20250701-00000041,20230514-00000486,landing_page,2025-07-01 16:52:39.000000000
20250701-00000041,20230514-00000486,product_view,2025-07-01 16:53:12.668208196
20250701-00000042,20250621-00002536,landing_page,2025-07-01 17:37:45.000000000
20250701-00000043,20240311-00001498,landing_page,2025-07-01 18:06:49.000000000
20250701-00000044,20250305-00002242,landing_page,2025-07-01 18:26:49.000000000
20250701-00000044,20250305-00002242,product_view,2025-07-01 18:29:03.394246214
20250701-00000045,20230415-00000383,landing_page,2025-07-01 18:37:25.000000000
20250701-00000046,20230717-00000699,landing_page,2025-07-01 18:38:32.000000000
20250701-00000046,20230717-00000699,product_view,2025-07-01 18:40:49.830058126
20250701-00000046,20230717-00000699,add_to_cart,2025-07-01 18:42:37.853208448
20250701-00000046,20230717-00000699,checkout,2025-07-01 18:48:18.384036345
20250701-00000046,20230717-00000699,paid,2025-07-01 18:49:32.334606448
20250701-00000047,20230630-00000637,landing_page,2025-07-01 18:46:47.000000000
20250701-00000047,20230630-00000637,product_view,2025-07-01 18:46:57.869883106
20250701-00000047,20230630-00000637,add_to_cart,2025-07-01 18:56:14.714430503
20250701-00000047,20230630-00000637,checkout,2025-07-01 19:05:25.751336180
20250701-00000047,20230630-00000637,paid,2025-07-01 22:13:36.880862696
20250701-00000048,20241103-00001979,landing_page,2025-07-01 19:05:52.000000000
20250701-00000048,20241103-00001979,product_view,2025-07-01 19:06:02.375563662
20250701-00000048,20241103-00001979,add_to_cart,2025-07-01 19:07:22.639276461
20250701-00000048,20241103-00001979,checkout,2025-07-01 19:09:39.758694605
20250701-00000048,20241103-00001979,paid,2025-07-01 19:48:16.366630626
20250701-00000049,20231209-00001284,landing_page,2025-07-01 19:12:30.000000000
20250701-00000050,20250511-00002427,landing_page,2025-07-01 19:15:28.000000000
20250701-00000051,20241005-00001920,landing_page,2025-07-01 19:26:39.000000000
20250701-00000052,20250626-00002547,landing_page,2025-07-01 19:31:39.000000000
20250701-00000052,20250626-00002547,product_view,2025-07-01 19:31:50.875310045
20250701-00000053,20250308-00002252,landing_page,2025-07-01 19:34:46.000000000
20250701-00000054,20230902-00000889,landing_page,2025-07-01 19:35:53.000000000
20250701-00000055,20250410-00002349,landing_page,2025-07-01 19:42:23.000000000
20250701-00000055,20250410-00002349,product_view,2025-07-01 19:42:37.330868476
20250701-00000056,20241028-00001970,landing_page,2025-07-01 19:45:00.000000000
20250701-00000056,20241028-00001970,product_view,2025-07-01 19:49:27.009706216
20250701-00000056,20241028-00001970,add_to_cart,2025-07-01 20:05:58.112462686
20250701-00000056,20241028-00001970,checkout,2025-07-01 20:13:05.627459064
20250701-00000056,20241028-00001970,paid,2025-07-01 22:36:28.809801734
20250701-00000057,20230101-00000018,landing_page,2025-07-01 20:16:16.000000000
20250701-00000058,20250429-00002394,landing_page,2025-07-01 20:34:03.000000000
20250701-00000058,20250429-00002394,product_view,2025-07-01 20:34:22.251337768
20250701-00000058,20250429-00002394,add_to_cart,2025-07-01 20:35:52.762753174
20250701-00000059,20250122-00002137,landing_page,2025-07-01 21:01:40.000000000
20250701-00000060,20230221-00000194,landing_page,2025-07-01 21:05:16.000000000
20250701-00000061,20230823-00000852,landing_page,2025-07-01 21:07:50.000000000
20250701-00000062,20231017-00001074,landing_page,2025-07-01 21:08:27.000000000
