session_id,user_id,trx_id,date,total_price
20250531-00000015,20241006-00001928,20250531-00005574,2025-05-31 08:39:14.621737786,99700
20250531-00000017,20250315-00002284,20250531-00005575,2025-05-31 08:35:58.805954792,206100
20250531-00000022,20240226-00001467,20250531-00005576,2025-05-31 09:23:50.794727844,141200
20250531-00000023,20250305-00002245,20250531-00005577,2025-05-31 09:48:11.376898760,1594000
20250531-00000026,20230723-00000718,20250531-00005578,2025-05-31 09:51:44.413931830,42100
20250531-00000027,20230819-00000827,20250531-00005579,2025-05-31 10:22:42.289690053,233700
20250531-00000031,20231004-00001021,20250531-00005580,2025-05-31 10:46:50.531108340,383400
20250531-00000032,20231231-00001364,20250531-00005581,2025-05-31 10:49:49.367058036,455400
20250531-00000036,20230423-00000415,20250531-00005582,2025-05-31 11:51:46.310899882,381400
20250531-00000043,20231231-00001366,20250531-00005583,2025-05-31 13:12:36.604599615,128100
20250531-00000050,20250107-00002101,20250531-00005584,2025-05-31 14:34:55.229219620,367600
20250531-00000053,20241005-00001919,20250531-00005585,2025-05-31 14:41:19.218937713,163200
20250531-00000058,20231004-00001025,20250531-00005586,2025-05-31 15:22:21.603018573,505200
20250531-00000063,20240218-00001455,20250531-00005587,2025-05-31 16:10:22.058775102,326700
20250531-00000065,20230622-00000603,20250531-00005588,2025-05-31 16:17:13.005718188,460000
20250531-00000067,20240727-00001760,20250531-00005589,2025-05-31 16:04:43.365749063,784300
20250531-00000072,20240107-00001379,20250531-00005590,2025-05-31 16:55:38.719003923,433900
20250531-00000083,20231120-00001209,20250531-00005591,2025-05-31 19:52:35.422136565,226400
20250531-00000084,20230819-00000828,20250531-00005592,2025-05-31 18:59:07.974533987,596700
20250531-00000092,20240127-00001418,20250531-00005593,2025-05-31 20:16:42.679383742,98900
20250531-00000093,20230101-00000031,20250531-00005594,2025-05-31 20:32:24.421887792,418500
20250531-00000096,20230616-00000584,20250531-00005595,2025-05-31 20:11:37.280737506,568000
20250531-00000101,20230422-00000409,20250531-00005596,2025-05-31 20:50:20.922024672,706800
20250531-00000109,20250414-00002362,20250531-00005597,2025-05-31 22:23:45.446215961,233000
20250531-00000110,20250218-00002207,20250531-00005598,2025-05-31 22:33:50.712591068,254300
20250601-00000012,20240316-00001508,20250601-00005599,2025-06-01 07:45:09.013421649,1332400
20250601-00000017,20230701-00000649,20250601-00005600,2025-06-01 08:33:15.682125294,101500
20250601-00000018,20240303-00001481,20250601-00005601,2025-06-01 09:35:58.220236075,1164100
20250601-00000032,20240519-00001626,20250601-00005602,2025-06-01 12:29:23.457361961,465600
20250601-00000035,20231024-00001103,20250601-00005603,2025-06-01 13:09:32.843319211,488400
20250601-00000049,20240714-00001743,20250601-00005604,2025-06-01 19:17:28.324495297,1180000
20250601-00000050,20230702-00000653,20250601-00005605,2025-06-01 16:01:30.549273462,540100
20250601-00000053,20241125-00002018,20250601-00005606,2025-06-01 16:50:04.608890575,917700
20250601-00000065,20230216-00000176,20250601-00005607,2025-06-01 18:34:54.429631890,165200
20250601-00000071,20231111-00001178,20250601-00005608,2025-06-01 20:21:49.801200539,321400
20250601-00000087,20230101-00000047,20250601-00005609,2025-06-01 21:22:43.245532843,792600
20250601-00000098,20240805-00001789,20250602-00005610,2025-06-02 00:11:02.262019228,168500
20250602-00000003,20230411-00000369,20250602-00005611,2025-06-02 07:23:54.138460766,400800
20250602-00000005,20240310-00001497,20250602-00005612,2025-06-02 08:32:59.470959051,1498800
20250602-00000007,20231123-00001220,20250602-00005613,2025-06-02 09:05:38.129424148,364200
20250602-00000016,20241017-00001946,20250602-00005614,2025-06-02 14:08:23.142986373,719600
20250602-00000023,20230726-00000721,20250602-00005615,2025-06-02 17:15:46.512484305,411100
20250602-00000026,20240621-00001690,20250602-00005616,2025-06-02 18:13:54.203164348,315900
20250602-00000032,20240223-00001462,20250602-00005617,2025-06-02 19:35:17.309825792,275000
20250602-00000033,20250412-00002357,20250602-00005618,2025-06-02 19:38:36.691384790,413500
20250602-00000051,20230717-00000697,20250603-00005619,2025-06-03 00:14:25.493792353,206000
20250603-00000005,20240908-00001876,20250603-00005620,2025-06-03 06:35:08.295004604,404500
20250603-00000006,20250318-00002293,20250603-00005621,2025-06-03 07:17:03.863617114,531100
20250603-00000012,20230717-00000697,20250603-00005622,2025-06-03 09:02:30.319847112,265800
20250603-00000018,20230912-00000934,20250603-00005623,2025-06-03 10:35:23.614711058,297100
20250603-00000027,20241009-00001933,20250603-00005624,2025-06-03 12:23:09.486434471,402000
20250603-00000053,20231011-00001046,20250603-00005625,2025-06-03 20:24:14.816893495,746000
20250603-00000063,20230223-00000203,20250603-00005626,2025-06-03 22:57:53.669381358,48400
20250603-00000067,20230325-00000311,20250604-00005627,2025-06-04 00:01:23.436309391,418700
20250604-00000011,20230721-00000706,20250604-00005628,2025-06-04 10:12:58.090515357,1551300
20250604-00000013,20230223-00000205,20250604-00005629,2025-06-04 10:28:29.778914269,1238500
20250604-00000029,20240412-00001560,20250604-00005630,2025-06-04 17:54:57.483277479,302500
20250604-00000045,20231003-00001017,20250604-00005631,2025-06-04 21:04:17.864469100,1062400
20250605-00000001,20231002-00001015,20250605-00005632,2025-06-05 02:50:02.119885177,184200
20250605-00000008,20230806-00000770,20250605-00005633,2025-06-05 10:05:17.762680663,190700
20250605-00000009,20240318-00001515,20250605-00005634,2025-06-05 10:32:47.803503635,410000
20250605-00000013,20240616-00001678,20250605-00005635,2025-06-05 10:53:27.887950663,236700
20250605-00000028,20230409-00000358,20250605-00005636,2025-06-05 14:21:39.865464147,491900
20250605-00000039,20230308-00000241,20250605-00005637,2025-06-05 17:56:27.788749449,375000
20250605-00000041,20250604-00002497,20250605-00005638,2025-06-05 20:42:54.093763366,393800
20250605-00000044,20250321-00002300,20250605-00005639,2025-06-05 20:14:46.593151201,243300
20250605-00000055,20250525-00002465,20250605-00005640,2025-06-05 23:39:18.394810117,241500
20250606-00000009,20241105-00001987,20250606-00005641,2025-06-06 10:15:22.551872787,918100
20250606-00000017,20231019-00001086,20250606-00005642,2025-06-06 11:43:13.146367376,157600
20250606-00000019,20230315-00000263,20250606-00005643,2025-06-06 11:54:44.699580577,377900
20250606-00000026,20250313-00002275,20250606-00005644,2025-06-06 16:32:34.309963479,125000
20250606-00000034,20230617-00000586,20250606-00005645,2025-06-06 19:28:31.244919433,5500
20250606-00000044,20230414-00000381,20250606-00005646,2025-06-06 20:32:35.465456684,14800
20250606-00000064,20230815-00000807,20250607-00005647,2025-06-07 00:01:57.103032621,531300
20250606-00000066,20230803-00000752,20250607-00005648,2025-06-07 00:10:42.983967911,366300
20250607-00000001,20230423-00000416,20250607-00005649,2025-06-07 07:24:31.623782833,218100
20250607-00000008,20230720-00000704,20250607-00005650,2025-06-07 06:28:06.615119372,239400
20250607-00000011,20240928-00001908,20250607-00005651,2025-06-07 07:17:38.415050072,1436700
20250607-00000017,20240310-00001497,20250607-00005652,2025-06-07 08:27:19.104398931,1217800
20250607-00000018,20231004-00001021,20250607-00005653,2025-06-07 08:17:22.454082113,584400
20250607-00000019,20241108-00001989,20250607-00005654,2025-06-07 08:57:41.211561959,1228900
20250607-00000022,20250520-00002450,20250607-00005655,2025-06-07 09:03:51.521754761,64800
20250607-00000024,20230723-00000714,20250607-00005656,2025-06-07 09:50:12.457782356,967800
20250607-00000025,20231201-00001248,20250607-00005657,2025-06-07 10:59:41.362106126,305000
20250607-00000026,20231004-00001022,20250607-00005658,2025-06-07 10:26:31.737014719,1035200
20250607-00000046,20240730-00001766,20250607-00005659,2025-06-07 13:43:47.346223880,156000
20250607-00000050,20230404-00000342,20250607-00005660,2025-06-07 14:11:07.906256890,279700
20250607-00000055,20230925-00000992,20250607-00005661,2025-06-07 15:00:22.010240331,798700
20250607-00000065,20250210-00002190,20250607-00005662,2025-06-07 17:58:28.091090727,682100
20250607-00000076,20230314-00000262,20250607-00005663,2025-06-07 17:40:59.804282757,414300
20250607-00000077,20240811-00001805,20250607-00005664,2025-06-07 18:04:16.267852760,126300
20250607-00000078,20240911-00001883,20250607-00005665,2025-06-07 18:26:02.490721218,1166800
20250607-00000079,20241027-00001969,20250607-00005666,2025-06-07 18:34:21.641053654,689600
20250607-00000089,20240815-00001818,20250607-00005667,2025-06-07 18:52:55.861437013,62900
20250607-00000090,20230911-00000927,20250607-00005668,2025-06-07 20:04:52.625704783,15800
20250607-00000095,20231204-00001264,20250607-00005669,2025-06-07 19:38:15.974168048,485100
20250607-00000110,20230222-00000200,20250607-00005670,2025-06-07 22:22:48.881921729,322400
20250607-00000119,20231201-00001246,20250607-00005671,2025-06-07 23:35:05.217006844,140600
20250608-00000002,20240929-00001911,20250608-00005672,2025-06-08 06:33:53.813208745,1560100
20250608-00000006,20231222-00001325,20250608-00005673,2025-06-08 07:37:21.260327786,218300
20250608-00000012,20241205-00002039,20250608-00005674,2025-06-08 09:01:48.940607664,661600
20250608-00000019,20230401-00000327,20250608-00005675,2025-06-08 09:40:45.149509311,106800
20250608-00000027,20240512-00001611,20250608-00005676,2025-06-08 11:31:01.626489701,161900
20250608-00000028,20231227-00001343,20250608-00005677,2025-06-08 10:37:51.213163414,261600
20250608-00000039,20240907-00001874,20250608-00005678,2025-06-08 11:18:15.969792601,561100
20250608-00000040,20230428-00000429,20250608-00005679,2025-06-08 11:31:49.427948158,118400
20250608-00000048,20250509-00002420,20250608-00005680,2025-06-08 13:48:18.115512986,425400
20250608-00000051,20230208-00000157,20250608-00005681,2025-06-08 14:42:25.255471094,410600
20250608-00000054,20230411-00000366,20250608-00005682,2025-06-08 14:02:43.299519984,248200
20250608-00000057,20230318-00000279,20250608-00005683,2025-06-08 14:56:04.375794371,480000
20250608-00000062,20231203-00001259,20250608-00005684,2025-06-08 14:56:59.306111106,257100
20250608-00000065,20250226-00002229,20250608-00005685,2025-06-08 16:01:04.138601905,771600
20250608-00000066,20230319-00000280,20250608-00005686,2025-06-08 16:01:59.421431637,396000
20250608-00000084,20231014-00001061,20250608-00005687,2025-06-08 18:16:04.496114263,213900
20250608-00000107,20230702-00000653,20250608-00005688,2025-06-08 22:03:06.722562965,775100
20250608-00000126,20250520-00002449,20250609-00005689,2025-06-09 00:26:45.865482837,331200
20250609-00000002,20240702-00001714,20250609-00005690,2025-06-09 05:31:39.416630403,1082400
20250609-00000014,20231004-00001022,20250609-00005691,2025-06-09 13:59:09.266323225,914900
20250609-00000031,20240129-00001422,20250609-00005692,2025-06-09 18:18:08.750061088,352000
20250609-00000044,20230701-00000644,20250609-00005693,2025-06-09 21:39:32.971251602,447600
20250610-00000008,20230629-00000632,20250610-00005694,2025-06-10 12:21:45.609303925,872000
20250610-00000015,20241027-00001967,20250610-00005695,2025-06-10 14:55:15.677433460,157100
20250610-00000018,20230418-00000399,20250610-00005696,2025-06-10 16:28:45.241507435,753000
20250610-00000020,20250413-00002361,20250610-00005697,2025-06-10 15:52:56.053471346,150500
20250610-00000030,20230804-00000755,20250610-00005698,2025-06-10 19:04:22.681990767,284800
20250610-00000033,20240223-00001461,20250610-00005699,2025-06-10 23:52:46.277217736,324700
20250611-00000010,20250305-00002245,20250611-00005700,2025-06-11 09:58:22.451771909,1748500
20250611-00000020,20230721-00000706,20250611-00005701,2025-06-11 12:41:51.374462546,1453100
20250611-00000027,20230708-00000664,20250611-00005702,2025-06-11 17:26:36.432739151,1004500
20250611-00000030,20230828-00000869,20250611-00005703,2025-06-11 15:37:06.731265044,249000
20250611-00000031,20230508-00000462,20250611-00005704,2025-06-11 15:43:08.798231659,91000
20250611-00000044,20231206-00001273,20250611-00005705,2025-06-11 19:21:19.832368686,215700
20250611-00000046,20241204-00002038,20250611-00005706,2025-06-11 20:07:30.636096045,616900
20250611-00000050,20240707-00001724,20250611-00005707,2025-06-11 19:32:29.664773657,20400
20250611-00000051,20230622-00000603,20250611-00005708,2025-06-11 20:28:44.984649377,372800
20250611-00000054,20250605-00002500,20250611-00005709,2025-06-11 20:15:33.668676301,337700
20250611-00000060,20231025-00001104,20250611-00005710,2025-06-11 21:13:46.284121932,111100
20250611-00000066,20231124-00001225,20250611-00005711,2025-06-11 22:28:55.437028311,42000
20250612-00000001,20231217-00001306,20250612-00005712,2025-06-12 06:01:14.417542184,52300
20250612-00000017,20241020-00001951,20250612-00005713,2025-06-12 13:49:12.346504147,150700
20250612-00000036,20230618-00000590,20250612-00005714,2025-06-12 19:35:19.436971339,297800
20250613-00000011,20250524-00002463,20250613-00005715,2025-06-13 09:02:12.868250999,272000
20250613-00000012,20230918-00000963,20250613-00005716,2025-06-13 11:50:14.520840802,241900
20250613-00000036,20231007-00001035,20250613-00005717,2025-06-13 15:44:27.775548238,281600
20250613-00000041,20240126-00001416,20250613-00005718,2025-06-13 18:48:51.417347271,432400
20250613-00000044,20250520-00002449,20250613-00005719,2025-06-13 18:55:47.298822339,252700
20250613-00000045,20230629-00000634,20250613-00005720,2025-06-13 18:48:32.487599732,354600
20250613-00000068,20240508-00001599,20250614-00005721,2025-06-14 00:31:31.889139603,156600
20250614-00000011,20230701-00000645,20250614-00005722,2025-06-14 07:13:30.932660217,732000
20250614-00000016,20230110-00000071,20250614-00005723,2025-06-14 08:07:15.345734627,305000
20250614-00000033,20240626-00001701,20250614-00005724,2025-06-14 10:26:05.645913983,611800
20250614-00000037,20231210-00001289,20250614-00005725,2025-06-14 11:02:32.621797756,1919500
20250614-00000039,20241110-00001991,20250614-00005726,2025-06-14 11:23:55.856958281,583000
20250614-00000040,20230115-00000087,20250614-00005727,2025-06-14 12:20:47.683983224,177700
20250614-00000046,20250531-00002487,20250614-00005728,2025-06-14 12:32:12.398539650,953400
20250614-00000052,20240626-00001702,20250614-00005729,2025-06-14 12:51:10.931515697,907300
20250614-00000056,20230918-00000964,20250614-00005730,2025-06-14 14:25:24.936187741,80400
20250614-00000063,20250612-00002516,20250614-00005731,2025-06-14 14:36:09.115175451,1353300
20250614-00000066,20241027-00001969,20250614-00005732,2025-06-14 14:45:45.588753171,619500
20250614-00000071,20240328-00001536,20250614-00005733,2025-06-14 16:04:18.389847478,760400
20250614-00000072,20240122-00001408,20250614-00005734,2025-06-14 15:54:46.083937505,704700
20250614-00000081,20241222-00002061,20250614-00005735,2025-06-14 21:00:50.439668651,1341400
20250614-00000082,20230412-00000372,20250614-00005736,2025-06-14 17:18:04.351337011,128700
20250614-00000092,20250613-00002520,20250614-00005737,2025-06-14 18:15:54.641369153,1554200
20250614-00000093,20241206-00002040,20250614-00005738,2025-06-14 18:02:39.775576219,62200
20250614-00000102,20241019-00001950,20250614-00005739,2025-06-14 19:21:26.112856085,1019900
20250614-00000112,20231113-00001186,20250615-00005740,2025-06-15 09:45:13.762477298,900300
20250614-00000117,20230304-00000231,20250614-00005741,2025-06-14 21:13:47.809640572,287100
20250614-00000127,20230409-00000358,20250614-00005742,2025-06-14 22:31:24.676768717,513100
20250615-00000003,20230721-00000706,20250615-00005743,2025-06-15 07:31:38.913065348,1549500
20250615-00000004,20241111-00001996,20250615-00005744,2025-06-15 07:36:17.157652193,380900
20250615-00000022,20230218-00000183,20250615-00005745,2025-06-15 10:32:24.273537811,78600
20250615-00000023,20240626-00001702,20250615-00005746,2025-06-15 11:49:31.290853282,646600
20250615-00000024,20230318-00000279,20250615-00005747,2025-06-15 11:27:53.348557516,962100
20250615-00000025,20231203-00001260,20250615-00005748,2025-06-15 11:20:03.370010910,265600
20250615-00000030,20250210-00002190,20250615-00005749,2025-06-15 13:46:51.785419375,391500
20250615-00000034,20230101-00000004,20250615-00005750,2025-06-15 12:27:12.089472959,675400
20250615-00000041,20230520-00000503,20250615-00005751,2025-06-15 19:27:01.517419398,282400
