session_id,trx_id,date,tier
20250605-00000027,20250606-00000001,2025-06-06 00:43:53.742402938,premium_tier
20250606-00000005,20250606-00000001,2025-06-06 08:39:36.456606940,premium_tier
20250606-00000012,20250606-00000002,2025-06-06 11:37:19.045288898,random_tier
20250606-00000021,20250606-00000003,2025-06-06 13:47:08.822641177,budget_tier
20250606-00000023,20250606-00000004,2025-06-06 14:14:50.925913999,budget_tier
20250606-00000028,20250606-00000005,2025-06-06 15:37:17.971041000,random_tier
20250606-00000031,20250606-00000006,2025-06-06 16:36:00.284578033,random_tier
20250606-00000032,20250606-00000007,2025-06-06 16:32:25.313280061,random_tier
20250606-00000035,20250606-00000008,2025-06-06 17:01:21.526913242,random_tier
20250606-00000037,20250606-00000009,2025-06-06 17:57:24.362665787,budget_tier
20250606-00000042,20250606-00000010,2025-06-06 21:17:47.337058337,premium_tier
20250606-00000045,20250606-00000011,2025-06-06 22:28:39.001934063,budget_tier
20250606-00000047,20250606-00000012,2025-06-06 23:58:24.173234439,random_tier
20250606-00000049,20250606-00000013,2025-06-06 23:32:55.501902304,budget_tier
20250607-00000002,20250607-00000001,2025-06-07 11:49:40.753641271,budget_tier
20250607-00000006,20250607-00000002,2025-06-07 08:52:54.339090417,random_tier
20250607-00000011,20250607-00000003,2025-06-07 12:05:19.708579670,budget_tier
20250607-00000014,20250607-00000004,2025-06-07 12:48:41.896012484,budget_tier
20250607-00000020,20250607-00000005,2025-06-07 14:51:58.797779467,budget_tier
20250607-00000022,20250607-00000006,2025-06-07 16:28:09.650707770,premium_tier
20250607-00000023,20250607-00000007,2025-06-07 14:46:34.807740972,premium_tier
20250607-00000025,20250607-00000008,2025-06-07 15:38:23.095416138,random_tier
20250607-00000030,20250607-00000009,2025-06-07 17:27:06.418529653,budget_tier
20250607-00000032,20250607-00000010,2025-06-07 17:52:35.449044408,random_tier
20250607-00000033,20250607-00000011,2025-06-07 17:38:43.444227907,premium_tier
20250607-00000034,20250607-00000012,2025-06-07 18:55:34.454258125,random_tier
20250607-00000040,20250607-00000013,2025-06-07 21:20:39.115505355,budget_tier
20250607-00000042,20250607-00000014,2025-06-07 21:07:24.454958984,random_tier
20250607-00000044,20250607-00000015,2025-06-07 21:57:09.343306230,random_tier
20250607-00000045,20250607-00000016,2025-06-07 22:04:18.546168209,random_tier
20250607-00000046,20250607-00000017,2025-06-07 23:08:12.292693991,random_tier
20250608-00000001,20250608-00000001,2025-06-08 05:25:50.877935987,budget_tier
20250608-00000003,20250608-00000002,2025-06-08 20:09:37.731996186,budget_tier
20250608-00000006,20250608-00000003,2025-06-08 10:35:46.405077994,random_tier
20250608-00000008,20250608-00000004,2025-06-08 10:51:52.361855354,random_tier
20250608-00000009,20250608-00000005,2025-06-08 10:21:43.689450203,budget_tier
20250608-00000010,20250608-00000006,2025-06-08 17:09:41.825821450,budget_tier
20250608-00000019,20250608-00000007,2025-06-08 14:11:00.268234977,budget_tier
20250608-00000036,20250608-00000008,2025-06-08 21:20:01.936791168,random_tier
20250608-00000038,20250608-00000009,2025-06-08 21:53:58.817978179,budget_tier
20250609-00000003,20250609-00000001,2025-06-09 09:36:53.855058258,budget_tier
20250609-00000010,20250609-00000002,2025-06-09 12:17:18.840405545,random_tier
20250609-00000011,20250609-00000003,2025-06-09 12:30:48.382459544,budget_tier
20250609-00000018,20250609-00000004,2025-06-09 18:27:01.376519457,premium_tier
20250609-00000029,20250609-00000005,2025-06-09 21:20:32.232861923,budget_tier
20250609-00000030,20250609-00000006,2025-06-09 21:45:52.155050481,budget_tier
20250609-00000031,20250609-00000007,2025-06-09 21:56:12.027677411,budget_tier
20250609-00000034,20250610-00000001,2025-06-10 03:48:05.685496285,budget_tier
20250610-00000005,20250610-00000001,2025-06-10 10:46:21.443266562,budget_tier
20250610-00000008,20250610-00000002,2025-06-10 14:27:12.737288075,budget_tier
20250610-00000009,20250610-00000003,2025-06-10 14:47:24.117996870,random_tier
20250610-00000016,20250610-00000004,2025-06-10 16:58:43.290966299,random_tier
20250610-00000019,20250610-00000005,2025-06-10 18:23:54.267812594,budget_tier
20250610-00000026,20250610-00000006,2025-06-10 22:18:50.948285633,budget_tier
20250610-00000027,20250611-00000001,2025-06-11 01:44:52.841142359,random_tier
20250611-00000009,20250611-00000001,2025-06-11 11:26:27.531129557,budget_tier
20250611-00000010,20250611-00000002,2025-06-11 11:12:18.535579330,budget_tier
20250611-00000017,20250611-00000003,2025-06-11 13:55:50.956041293,random_tier
20250611-00000018,20250611-00000004,2025-06-11 15:22:22.103335454,budget_tier
20250611-00000019,20250611-00000005,2025-06-11 14:31:58.983284896,budget_tier
20250611-00000020,20250611-00000006,2025-06-11 17:10:35.719883086,premium_tier
20250611-00000021,20250611-00000007,2025-06-11 15:33:33.390315434,budget_tier
20250611-00000024,20250611-00000008,2025-06-11 18:52:01.705118494,budget_tier
20250611-00000027,20250611-00000009,2025-06-11 20:03:59.518358302,random_tier
20250612-00000001,20250612-00000001,2025-06-12 07:51:43.493730909,random_tier
20250612-00000004,20250612-00000002,2025-06-12 08:59:59.940605266,budget_tier
20250612-00000015,20250612-00000003,2025-06-12 13:49:04.666928576,budget_tier
20250612-00000018,20250612-00000004,2025-06-12 14:33:34.681056791,budget_tier
20250612-00000019,20250612-00000005,2025-06-12 14:53:45.053059118,random_tier
20250612-00000021,20250612-00000006,2025-06-12 15:12:27.796375007,premium_tier
20250612-00000028,20250612-00000007,2025-06-12 17:09:00.600648690,premium_tier
20250612-00000030,20250612-00000008,2025-06-12 17:02:21.073880951,random_tier
20250612-00000034,20250612-00000009,2025-06-12 19:10:45.504589969,random_tier
20250612-00000035,20250612-00000010,2025-06-12 19:56:49.474436659,budget_tier
20250612-00000038,20250612-00000011,2025-06-12 21:24:25.710638173,random_tier
20250612-00000041,20250612-00000012,2025-06-12 23:48:48.895002205,budget_tier
20250613-00000001,20250613-00000001,2025-06-13 07:10:16.065506027,random_tier
20250613-00000003,20250613-00000002,2025-06-13 19:12:23.578493025,random_tier
20250613-00000005,20250613-00000003,2025-06-13 10:38:08.581814319,budget_tier
20250613-00000008,20250613-00000004,2025-06-13 11:20:46.148363233,random_tier
20250613-00000009,20250613-00000005,2025-06-13 11:54:34.979573450,budget_tier
20250613-00000015,20250613-00000006,2025-06-13 16:27:28.946279834,budget_tier
20250613-00000016,20250613-00000007,2025-06-13 15:12:46.919478032,budget_tier
20250613-00000019,20250613-00000008,2025-06-13 16:38:10.881615903,random_tier
20250613-00000020,20250613-00000009,2025-06-13 16:14:19.714394186,random_tier
20250613-00000027,20250613-00000010,2025-06-13 20:51:42.402865969,budget_tier
20250614-00000003,20250614-00000001,2025-06-14 08:40:20.435178702,random_tier
20250614-00000005,20250614-00000002,2025-06-14 11:52:39.455127041,random_tier
20250614-00000010,20250614-00000003,2025-06-14 10:10:16.918348380,budget_tier
20250614-00000016,20250614-00000004,2025-06-14 12:47:18.059495255,random_tier
20250614-00000018,20250614-00000005,2025-06-14 12:57:30.483175992,budget_tier
20250614-00000019,20250614-00000006,2025-06-14 12:32:32.706957108,budget_tier
20250614-00000020,20250614-00000007,2025-06-14 12:42:40.985714341,budget_tier
20250614-00000021,20250614-00000008,2025-06-14 15:32:56.950766011,budget_tier
20250614-00000030,20250614-00000009,2025-06-14 15:46:17.168853750,random_tier
20250614-00000031,20250614-00000010,2025-06-14 16:28:16.791605242,random_tier
20250614-00000032,20250614-00000011,2025-06-14 17:02:13.398137074,budget_tier
20250614-00000034,20250614-00000012,2025-06-14 18:23:29.354293090,budget_tier
20250614-00000048,20250615-00000001,2025-06-15 01:49:35.861534072,premium_tier
20250615-00000002,20250615-00000001,2025-06-15 06:59:48.162222803,random_tier
20250615-00000004,20250615-00000002,2025-06-15 08:27:36.827892930,random_tier
20250615-00000006,20250615-00000003,2025-06-15 09:42:43.986549949,budget_tier
20250615-00000009,20250615-00000004,2025-06-15 09:43:15.395987099,premium_tier
20250615-00000010,20250615-00000005,2025-06-15 10:20:29.438304478,random_tier
20250615-00000011,20250615-00000006,2025-06-15 10:58:48.444256250,premium_tier
20250615-00000012,20250615-00000007,2025-06-15 10:22:34.178493917,budget_tier
20250615-00000014,20250615-00000008,2025-06-15 12:46:32.979799844,budget_tier
20250615-00000018,20250615-00000009,2025-06-15 11:25:39.940835312,premium_tier
20250615-00000021,20250615-00000010,2025-06-15 11:39:14.107177670,budget_tier
20250615-00000022,20250615-00000011,2025-06-15 12:56:32.732081924,random_tier
20250615-00000025,20250615-00000012,2025-06-15 13:20:02.758050936,random_tier
20250615-00000033,20250615-00000013,2025-06-15 14:08:40.126932108,budget_tier
20250615-00000035,20250615-00000014,2025-06-15 15:22:04.360520542,budget_tier
20250615-00000036,20250615-00000015,2025-06-15 15:04:32.802005189,budget_tier
20250615-00000039,20250615-00000016,2025-06-15 15:47:45.112234603,random_tier
20250615-00000040,20250615-00000017,2025-06-15 15:46:30.618557765,budget_tier
20250615-00000043,20250615-00000018,2025-06-15 16:35:07.457574170,budget_tier
20250615-00000044,20250615-00000019,2025-06-15 16:46:54.328099773,budget_tier
20250615-00000045,20250615-00000020,2025-06-15 16:59:28.127026332,premium_tier
20250615-00000046,20250615-00000021,2025-06-15 17:39:38.884813326,random_tier
20250615-00000049,20250615-00000022,2025-06-15 18:01:10.388818266,random_tier
20250615-00000060,20250615-00000023,2025-06-15 19:38:28.071525053,budget_tier
20250615-00000062,20250615-00000024,2025-06-15 20:06:50.220863673,premium_tier
20250615-00000066,20250615-00000025,2025-06-15 22:07:00.490476737,premium_tier
20250615-00000072,20250615-00000026,2025-06-15 22:25:55.630735728,budget_tier
20250615-00000074,20250616-00000001,2025-06-16 11:20:56.946252786,random_tier
20250616-00000003,20250616-00000001,2025-06-16 13:00:15.881704495,budget_tier
20250616-00000005,20250616-00000002,2025-06-16 10:09:34.654845529,budget_tier
20250616-00000007,20250616-00000003,2025-06-16 13:15:26.304753501,random_tier
20250616-00000014,20250616-00000004,2025-06-16 14:39:37.001851429,budget_tier
20250616-00000016,20250616-00000005,2025-06-16 15:43:41.985330676,budget_tier
20250616-00000020,20250616-00000006,2025-06-16 16:46:23.457296487,budget_tier
20250616-00000023,20250616-00000007,2025-06-16 17:48:18.922462166,random_tier
20250616-00000026,20250616-00000008,2025-06-16 18:26:36.739392955,budget_tier
20250616-00000029,20250616-00000009,2025-06-16 20:32:27.019772440,random_tier
20250616-00000036,20250617-00000001,2025-06-17 00:06:07.727525094,budget_tier
20250617-00000002,20250617-00000001,2025-06-17 08:11:37.951016846,budget_tier
20250617-00000005,20250617-00000002,2025-06-17 10:38:44.196428775,random_tier
20250617-00000007,20250617-00000003,2025-06-17 14:27:15.274426536,random_tier
20250617-00000008,20250617-00000004,2025-06-17 12:55:08.494968339,random_tier
20250617-00000020,20250617-00000005,2025-06-17 17:34:06.075676073,random_tier
20250617-00000029,20250617-00000006,2025-06-17 20:50:02.711759333,budget_tier
20250617-00000033,20250617-00000007,2025-06-17 23:15:32.754280319,random_tier
20250618-00000001,20250618-00000001,2025-06-18 08:40:17.808259094,budget_tier
20250618-00000006,20250618-00000002,2025-06-18 11:22:35.266241027,budget_tier
20250618-00000024,20250618-00000003,2025-06-18 18:21:49.068583845,random_tier
20250618-00000026,20250618-00000004,2025-06-18 20:43:43.166219303,budget_tier
20250618-00000030,20250618-00000005,2025-06-18 23:27:07.165929602,random_tier
20250619-00000004,20250619-00000001,2025-06-19 08:32:50.439184984,random_tier
20250619-00000017,20250619-00000002,2025-06-19 15:42:08.409695065,budget_tier
20250619-00000018,20250619-00000003,2025-06-19 15:13:25.476525041,premium_tier
20250619-00000026,20250619-00000004,2025-06-19 18:18:55.611781510,budget_tier
20250619-00000031,20250620-00000001,2025-06-20 03:37:02.702572201,budget_tier
20250619-00000033,20250619-00000005,2025-06-19 22:57:11.621850144,budget_tier
20250620-00000002,20250620-00000001,2025-06-20 06:53:15.060942704,random_tier
20250620-00000008,20250620-00000002,2025-06-20 19:10:56.098065792,premium_tier
20250620-00000013,20250620-00000003,2025-06-20 16:46:51.675751506,budget_tier
20250620-00000016,20250620-00000004,2025-06-20 17:12:52.870044797,budget_tier
20250620-00000017,20250620-00000005,2025-06-20 17:54:43.068821555,budget_tier
20250620-00000021,20250620-00000006,2025-06-20 19:45:24.525586233,random_tier
20250620-00000023,20250620-00000007,2025-06-20 20:56:44.697090873,budget_tier
20250620-00000024,20250620-00000008,2025-06-20 23:16:17.710127962,random_tier
20250620-00000029,20250620-00000009,2025-06-20 21:58:38.598218072,budget_tier
20250621-00000001,20250621-00000001,2025-06-21 10:09:42.827313090,random_tier
20250621-00000011,20250621-00000002,2025-06-21 13:03:00.374562949,budget_tier
20250621-00000016,20250621-00000003,2025-06-21 12:34:31.966069601,premium_tier
20250621-00000017,20250621-00000004,2025-06-21 12:29:52.968865072,budget_tier
20250621-00000021,20250621-00000005,2025-06-21 14:01:14.590556991,premium_tier
20250621-00000027,20250621-00000006,2025-06-21 17:00:27.580719074,premium_tier
20250621-00000035,20250621-00000007,2025-06-21 16:27:14.004497375,random_tier
20250621-00000048,20250621-00000008,2025-06-21 20:59:01.896996138,random_tier
20250621-00000059,20250622-00000001,2025-06-22 03:15:46.474663983,random_tier
20250621-00000060,20250621-00000009,2025-06-21 22:41:41.069831360,budget_tier
20250621-00000061,20250621-00000010,2025-06-21 22:59:06.353069486,budget_tier
20250622-00000004,20250622-00000001,2025-06-22 09:05:49.388667739,budget_tier
20250622-00000009,20250622-00000002,2025-06-22 10:00:07.635027698,budget_tier
20250622-00000019,20250622-00000003,2025-06-22 15:54:05.785572741,random_tier
20250622-00000023,20250622-00000004,2025-06-22 12:10:45.895855506,random_tier
20250622-00000028,20250622-00000005,2025-06-22 14:26:59.295213600,budget_tier
20250622-00000029,20250622-00000006,2025-06-22 14:31:36.157511317,budget_tier
20250622-00000030,20250622-00000007,2025-06-22 15:03:13.925959560,random_tier
20250622-00000033,20250622-00000008,2025-06-22 16:04:31.846413588,budget_tier
20250622-00000037,20250622-00000009,2025-06-22 16:57:21.557229375,budget_tier
20250622-00000038,20250622-00000010,2025-06-22 17:01:26.490168536,budget_tier
20250622-00000039,20250622-00000011,2025-06-22 17:35:30.838000534,budget_tier
20250622-00000045,20250622-00000012,2025-06-22 18:48:55.373482280,premium_tier
20250622-00000047,20250622-00000013,2025-06-22 19:34:05.433811666,budget_tier
20250622-00000049,20250622-00000014,2025-06-22 19:41:44.249350436,budget_tier
20250622-00000052,20250622-00000015,2025-06-22 20:33:42.324964722,random_tier
20250622-00000058,20250622-00000016,2025-06-22 21:25:25.367669548,budget_tier
20250622-00000069,20250623-00000001,2025-06-23 01:59:25.075506811,budget_tier
20250623-00000003,20250623-00000001,2025-06-23 10:17:48.846024495,budget_tier
20250623-00000005,20250623-00000002,2025-06-23 11:33:17.321834934,budget_tier
20250623-00000010,20250623-00000003,2025-06-23 13:17:45.342249749,budget_tier
20250623-00000013,20250623-00000004,2025-06-23 15:32:15.175398097,random_tier
20250623-00000015,20250623-00000005,2025-06-23 13:39:02.166007548,random_tier
20250623-00000024,20250623-00000006,2025-06-23 17:22:31.969869399,budget_tier
20250623-00000027,20250623-00000007,2025-06-23 18:40:00.182504873,premium_tier
20250624-00000004,20250624-00000001,2025-06-24 08:15:50.691277632,budget_tier
20250624-00000010,20250624-00000002,2025-06-24 13:12:24.956389134,budget_tier
20250624-00000017,20250624-00000003,2025-06-24 17:29:54.136520715,random_tier
20250624-00000018,20250624-00000004,2025-06-24 17:56:43.645768394,budget_tier
20250624-00000019,20250624-00000005,2025-06-24 18:44:17.382869269,random_tier
20250624-00000021,20250624-00000006,2025-06-24 18:50:06.736996970,random_tier
20250624-00000029,20250624-00000007,2025-06-24 23:30:58.675258968,premium_tier
20250625-00000004,20250625-00000001,2025-06-25 08:58:00.260453216,random_tier
20250625-00000006,20250625-00000002,2025-06-25 11:36:57.155467154,budget_tier
20250625-00000011,20250625-00000003,2025-06-25 13:08:13.668265076,premium_tier
20250625-00000013,20250625-00000004,2025-06-25 14:03:39.771938073,premium_tier
20250625-00000015,20250625-00000005,2025-06-25 15:19:03.998753966,random_tier
20250625-00000017,20250625-00000006,2025-06-25 16:02:03.295227390,random_tier
20250625-00000018,20250625-00000007,2025-06-25 15:48:00.545473678,budget_tier
20250625-00000022,20250625-00000008,2025-06-25 16:02:29.968941086,random_tier
20250625-00000033,20250625-00000009,2025-06-25 21:31:41.077549471,budget_tier
20250625-00000037,20250625-00000010,2025-06-25 21:53:34.185086675,budget_tier
