trx_id,tier,date,product,quantity,unit_price,total_price
20240216-00000002,budget,2024-02-16 10:19:18.925325090,italian_dressing_250mL,1,18800,18800
20240216-00000002,budget,2024-02-16 10:19:18.925325090,frozen_noodles,1,38200,38200
20240216-00000002,budget,2024-02-16 10:19:18.925325090,lettuce,1,3000,3000
20240216-00000003,budget,2024-02-16 10:33:58.096016399,mineral_water_C_600mL,1,6400,6400
20240216-00000003,budget,2024-02-16 10:33:58.096016399,coconut_oil_500mL,1,31400,31400
20240216-00000003,budget,2024-02-16 10:33:58.096016399,salted_butter_200g,1,19900,19900
20240216-00000003,budget,2024-02-16 10:33:58.096016399,toilet_paper,1,13400,13400
20240216-00000004,budget,2024-02-16 11:45:04.055138599,bananas,1,3200,3200
20240216-00000004,budget,2024-02-16 11:45:04.055138599,white_rice_5kg,1,64400,64400
20240216-00000004,budget,2024-02-16 11:45:04.055138599,dish_soap,1,19900,19900
20240216-00000005,budget,2024-02-16 12:17:28.503517990,whole_chicken_1kg,3,49400,148200
20240216-00000005,budget,2024-02-16 12:17:28.503517990,premium_white_rice_5kg,1,113900,113900
20240216-00000005,budget,2024-02-16 12:17:28.503517990,frozen_pizza,1,51900,51900
20240216-00000005,budget,2024-02-16 12:17:28.503517990,lettuce,1,3000,3000
20240216-00000006,random,2024-02-16 12:07:48.131897786,whole_wheat_bread,1,22100,22100
20240216-00000006,random,2024-02-16 12:07:48.131897786,dori_fillet_500g,4,39900,159600
20240216-00000006,random,2024-02-16 12:07:48.131897786,toilet_paper,1,14300,14300
20240216-00000006,random,2024-02-16 12:07:48.131897786,watermelon,3,45900,137700
20240216-00000007,budget,2024-02-16 14:07:55.229396003,honey_granola_bars_100g,1,25500,25500
20240216-00000008,random,2024-02-16 14:43:53.515899640,peaches,1,3700,3700
20240216-00000009,budget,2024-02-16 14:31:34.971496910,toilet_paper,1,15800,15800
20240216-00000009,budget,2024-02-16 14:31:34.971496910,kale,2,5200,10400
20240216-00000009,budget,2024-02-16 14:31:34.971496910,chocolate_chip_cookies,1,8500,8500
20240216-00000009,budget,2024-02-16 14:31:34.971496910,toothpaste,1,16100,16100
20240216-00000010,budget,2024-02-16 14:41:21.782133177,dori_fillet_500g,1,40000,40000
20240216-00000010,budget,2024-02-16 14:41:21.782133177,whole_chicken_1kg,3,59700,179100
20240216-00000010,budget,2024-02-16 14:41:21.782133177,lettuce,2,2700,5400
20240216-00000011,random,2024-02-16 15:55:52.518985370,dori_fillet_500g,1,41400,41400
20240216-00000011,random,2024-02-16 15:55:52.518985370,conditioner,1,24800,24800
20240216-00000011,random,2024-02-16 15:55:52.518985370,ranch_dressing_250mL,1,15700,15700
20240216-00000011,random,2024-02-16 15:55:52.518985370,dried_mangoes_100g,1,30900,30900
20240216-00000012,budget,2024-02-16 17:13:44.318477059,chicken_thigh_500g,3,40900,122700
20240216-00000013,budget,2024-02-16 17:50:13.625683219,lettuce,5,3100,15500
20240216-00000014,budget,2024-02-16 18:42:03.981818372,lettuce,1,3100,3100
20240216-00000014,budget,2024-02-16 18:42:03.981818372,chicken_breast_500g,2,43300,86600
20240216-00000014,budget,2024-02-16 18:42:03.981818372,mustard,1,9200,9200
20240216-00000015,premium,2024-02-16 18:41:02.919583033,kale,4,4800,19200
20240216-00000015,premium,2024-02-16 18:41:02.919583033,vegetable_oil_1L,3,21000,63000
20240216-00000015,premium,2024-02-16 18:41:02.919583033,dori_fillet_500g,3,43100,129300
20240216-00000015,premium,2024-02-16 18:41:02.919583033,bananas,1,3900,3900
20240216-00000015,premium,2024-02-16 18:41:02.919583033,spinach,1,4400,4400
20240216-00000015,premium,2024-02-16 18:41:02.919583033,bananas,2,3800,7600
20240216-00000015,premium,2024-02-16 18:41:02.919583033,lemons,1,4700,4700
20240216-00000015,premium,2024-02-16 18:41:02.919583033,dried_apricots_100g,3,22300,66900
20240216-00000015,premium,2024-02-16 18:41:02.919583033,orange_juice_750mL,2,32900,65800
20240216-00000015,premium,2024-02-16 18:41:02.919583033,all_purpose_cleaner,1,23100,23100
20240216-00000016,budget,2024-02-16 18:30:07.172251603,spinach,3,3900,11700
20240216-00000016,budget,2024-02-16 18:30:07.172251603,caramel_popcorn_100g,1,18900,18900
20240216-00000017,budget,2024-02-16 19:20:24.981434806,whole_chicken_1kg,3,51800,155400
20240216-00000017,budget,2024-02-16 19:20:24.981434806,lamb_chop_300g,1,83700,83700
20240216-00000017,budget,2024-02-16 19:20:24.981434806,greek_yogurt_150g,2,18500,37000
20240216-00000018,random,2024-02-16 19:57:09.314373256,chocolate_cake,1,51200,51200
20240216-00000018,random,2024-02-16 19:57:09.314373256,cashews_200g,1,60800,60800
20240216-00000019,budget,2024-02-16 19:40:55.116210343,whole_chicken_1kg,1,60100,60100
20240216-00000019,budget,2024-02-16 19:40:55.116210343,chicken_breast_500g,2,42300,84600
20240216-00000019,budget,2024-02-16 19:40:55.116210343,kale,3,5000,15000
20240216-00000020,budget,2024-02-16 22:57:35.959571861,lettuce,3,2900,8700
20240216-00000021,budget,2024-02-16 22:22:20.211733993,chicken_wings_500g,3,25800,77400
20240216-00000022,premium,2024-02-16 23:20:31.155970066,dori_fillet_500g,3,45100,135300
20240216-00000022,premium,2024-02-16 23:20:31.155970066,chicken_wings_500g,1,32700,32700
20240216-00000022,premium,2024-02-16 23:20:31.155970066,unsalted_butter_200g,1,22700,22700
20240216-00000022,premium,2024-02-16 23:20:31.155970066,dried_cranberries_100g,2,24700,49400
20240216-00000023,budget,2024-02-16 23:13:13.447507134,peas_1kg,1,27700,27700
20240216-00000023,budget,2024-02-16 23:13:13.447507134,spinach,1,3800,3800
20240216-00000023,budget,2024-02-16 23:13:13.447507134,green_tea_100g,1,14200,14200
20240216-00000023,budget,2024-02-16 23:13:13.447507134,chicken_breast_500g,2,40000,80000
20240217-00000001,budget,2024-02-17 00:01:25.261485215,kale,2,5400,10800
20240217-00000001,budget,2024-02-17 00:01:25.261485215,frozen_noodles,1,34700,34700
20240217-00000001,budget,2024-02-17 00:01:25.261485215,whole_chicken_1kg,1,62100,62100
20240217-00000002,budget,2024-02-17 00:12:21.468330240,oatmeal_raisin_cookies,1,9400,9400
20240217-00000001,budget,2024-02-17 06:35:16.143878871,dori_fillet_500g,1,42900,42900
20240217-00000001,budget,2024-02-17 06:35:16.143878871,frozen_dumplings,2,40200,80400
20240217-00000002,budget,2024-02-17 07:47:33.222625174,beef_steak_300g,1,67000,67000
20240217-00000002,budget,2024-02-17 07:47:33.222625174,chicken_breast_500g,2,41600,83200
20240217-00000003,budget,2024-02-17 18:06:34.513816459,spinach,1,3900,3900
20240217-00000003,budget,2024-02-17 18:06:34.513816459,frozen_noodles,1,36600,36600
20240217-00000003,budget,2024-02-17 18:06:34.513816459,whole_wheat_bread,1,22900,22900
20240217-00000004,premium,2024-02-17 10:30:53.978535096,white_rice_5kg,1,66200,66200
20240217-00000004,premium,2024-02-17 10:30:53.978535096,watermelon,1,46200,46200
20240217-00000004,premium,2024-02-17 10:30:53.978535096,jasmine_tea_100g,2,16400,32800
20240217-00000004,premium,2024-02-17 10:30:53.978535096,shampoo,1,19300,19300
20240217-00000005,premium,2024-02-17 09:06:01.410818864,mixed_nuts_200g,2,56000,112000
20240217-00000005,premium,2024-02-17 09:06:01.410818864,mineral_water_C_600mL,1,6300,6300
20240217-00000005,premium,2024-02-17 09:06:01.410818864,facial_cleanser,2,20700,41400
20240217-00000005,premium,2024-02-17 09:06:01.410818864,frozen_dumplings,2,45700,91400
20240217-00000005,premium,2024-02-17 09:06:01.410818864,jasmine_tea_100g,2,17000,34000
20240217-00000005,premium,2024-02-17 09:06:01.410818864,whole_chicken_1kg,3,58300,174900
20240217-00000006,budget,2024-02-17 09:41:14.833473240,limes,1,1700,1700
20240217-00000006,budget,2024-02-17 09:41:14.833473240,kale,2,5100,10200
20240217-00000006,budget,2024-02-17 09:41:14.833473240,mixed_vegetables_1kg,1,28900,28900
20240217-00000007,budget,2024-02-17 11:09:01.773516534,tortilla_chips_150g,1,20200,20200
20240217-00000007,budget,2024-02-17 11:09:01.773516534,spinach,2,3600,7200
20240217-00000007,budget,2024-02-17 11:09:01.773516534,bananas,1,4500,4500
20240217-00000007,budget,2024-02-17 11:09:01.773516534,whole_chicken_1kg,1,67000,67000
20240217-00000008,budget,2024-02-17 19:47:16.591718724,lettuce,3,3300,9900
20240217-00000008,budget,2024-02-17 19:47:16.591718724,black_pepper,2,7500,15000
20240217-00000008,budget,2024-02-17 19:47:16.591718724,ketchup,1,10600,10600
20240217-00000009,random,2024-02-17 13:44:27.661617131,mineral_water_C_600mL,1,6200,6200
20240217-00000009,random,2024-02-17 13:44:27.661617131,frozen_pizza,1,52300,52300
20240217-00000010,budget,2024-02-17 10:57:38.224863427,premium_white_rice_5kg,1,95600,95600
20240217-00000010,budget,2024-02-17 10:57:38.224863427,kale,3,4500,13500
20240217-00000010,budget,2024-02-17 10:57:38.224863427,corn_1kg,3,29500,88500
20240217-00000010,budget,2024-02-17 10:57:38.224863427,kale,2,4600,9200
20240217-00000011,premium,2024-02-17 12:01:03.221755677,mineral_water_A_600mL,1,3000,3000
20240217-00000011,premium,2024-02-17 12:01:03.221755677,dried_mangoes_100g,2,28100,56200
20240217-00000011,premium,2024-02-17 12:01:03.221755677,bananas,4,4300,17200
20240217-00000011,premium,2024-02-17 12:01:03.221755677,chocolate_muffin,3,6600,19800
20240217-00000011,premium,2024-02-17 12:01:03.221755677,toothpaste,2,15100,30200
20240217-00000011,premium,2024-02-17 12:01:03.221755677,toilet_paper,1,17100,17100
20240217-00000011,premium,2024-02-17 12:01:03.221755677,kale,3,5400,16200
20240217-00000012,premium,2024-02-17 11:38:12.960561804,bananas,2,3700,7400
20240217-00000012,premium,2024-02-17 11:38:12.960561804,premium_white_rice_5kg,1,110200,110200
20240217-00000012,premium,2024-02-17 11:38:12.960561804,dori_fillet_500g,2,43500,87000
20240217-00000012,premium,2024-02-17 11:38:12.960561804,chocolate_muffin,3,6900,20700
20240217-00000012,premium,2024-02-17 11:38:12.960561804,lemon_lime_500mL,1,20800,20800
20240217-00000012,premium,2024-02-17 11:38:12.960561804,jasmine_tea_100g,1,16300,16300
20240217-00000013,budget,2024-02-17 16:27:22.804238442,mozzarella_cheese_200g,1,43600,43600
20240217-00000013,budget,2024-02-17 16:27:22.804238442,whole_chicken_1kg,4,57900,231600
20240217-00000013,budget,2024-02-17 16:27:22.804238442,white_rice_5kg,1,74100,74100
20240217-00000014,budget,2024-02-17 12:58:20.575111241,chicken_thigh_500g,2,35100,70200
20240217-00000015,budget,2024-02-17 14:45:20.221958236,premium_white_rice_5kg,1,111800,111800
20240217-00000015,budget,2024-02-17 14:45:20.221958236,frozen_dumplings,1,37800,37800
20240217-00000015,budget,2024-02-17 14:45:20.221958236,kale,2,5500,11000
20240217-00000016,premium,2024-02-17 12:07:20.097265555,toothpaste,1,16000,16000
20240217-00000016,premium,2024-02-17 12:07:20.097265555,lettuce,2,3000,6000
20240217-00000016,premium,2024-02-17 12:07:20.097265555,dori_fillet_500g,3,42500,127500
20240217-00000016,premium,2024-02-17 12:07:20.097265555,organic_eggs_10pcs,2,30400,60800
20240217-00000016,premium,2024-02-17 12:07:20.097265555,lemons,2,4300,8600
20240217-00000017,random,2024-02-17 14:40:44.440849477,moisturizer,1,26000,26000
20240217-00000017,random,2024-02-17 14:40:44.440849477,chicken_wings_500g,1,31700,31700
20240217-00000017,random,2024-02-17 14:40:44.440849477,ground_beef_500g,1,44500,44500
20240217-00000018,premium,2024-02-17 15:13:19.123280512,coconut_oil_500mL,1,28800,28800
20240217-00000018,premium,2024-02-17 15:13:19.123280512,dori_fillet_500g,3,41900,125700
20240217-00000018,premium,2024-02-17 15:13:19.123280512,lamb_chop_300g,1,82600,82600
20240217-00000018,premium,2024-02-17 15:13:19.123280512,honey_granola_bars_100g,1,25200,25200
20240217-00000018,premium,2024-02-17 15:13:19.123280512,toilet_paper,1,14300,14300
20240217-00000019,budget,2024-02-17 15:57:00.836111864,corn_1kg,1,34900,34900
20240217-00000019,budget,2024-02-17 15:57:00.836111864,mozzarella_cheese_200g,1,53000,53000
20240217-00000020,random,2024-02-17 14:59:34.910199105,facial_cleanser,1,20400,20400
20240217-00000021,budget,2024-02-17 15:43:33.546860117,whole_chicken_1kg,1,53500,53500
20240217-00000021,budget,2024-02-17 15:43:33.546860117,peas_1kg,1,28400,28400
20240217-00000021,budget,2024-02-17 15:43:33.546860117,spinach,1,4600,4600
20240217-00000022,budget,2024-02-17 18:19:44.515457006,ground_coffee_250g,1,22100,22100
20240217-00000023,budget,2024-02-17 17:04:33.040543917,chicken_breast_500g,3,38400,115200
20240217-00000023,budget,2024-02-17 17:04:33.040543917,lettuce,1,2700,2700
20240217-00000024,budget,2024-02-17 18:29:17.959938199,chicken_breast_500g,3,35400,106200
20240217-00000024,budget,2024-02-17 18:29:17.959938199,coconut_oil_500mL,1,27500,27500
20240217-00000024,budget,2024-02-17 18:29:17.959938199,multigrain_bread,1,24200,24200
20240217-00000024,budget,2024-02-17 18:29:17.959938199,veggie_chips_150g,1,21800,21800
20240217-00000025,premium,2024-02-17 17:45:22.736056134,all_purpose_cleaner,1,23200,23200
20240217-00000025,premium,2024-02-17 17:45:22.736056134,plums,1,2900,2900
20240217-00000025,premium,2024-02-17 17:45:22.736056134,chicken_wings_500g,2,27800,55600
20240217-00000025,premium,2024-02-17 17:45:22.736056134,italian_dressing_250mL,1,16900,16900
20240217-00000025,premium,2024-02-17 17:45:22.736056134,kale,1,5300,5300
20240217-00000025,premium,2024-02-17 17:45:22.736056134,toothpaste,2,15600,31200
20240217-00000025,premium,2024-02-17 17:45:22.736056134,kale,2,4700,9400
20240217-00000025,premium,2024-02-17 17:45:22.736056134,paper_towels,2,12600,25200
20240217-00000025,premium,2024-02-17 17:45:22.736056134,white_bread,4,15600,62400
20240217-00000025,premium,2024-02-17 17:45:22.736056134,whole_chicken_1kg,3,62800,188400
20240217-00000026,budget,2024-02-17 20:00:37.893212752,black_tea_100g,1,13500,13500
20240217-00000026,budget,2024-02-17 20:00:37.893212752,flavored_yogurt_150g,1,16400,16400
20240217-00000026,budget,2024-02-17 20:00:37.893212752,mixed_vegetables_1kg,1,33000,33000
20240217-00000026,budget,2024-02-17 20:00:37.893212752,chicken_breast_500g,4,31200,124800
20240217-00000027,budget,2024-02-17 18:49:08.287105233,chicken_breast_500g,5,37200,186000
20240217-00000028,premium,2024-02-17 18:46:11.101528361,lamb_chop_300g,1,70300,70300
20240217-00000028,premium,2024-02-17 18:46:11.101528361,raspberries,4,4600,18400
20240217-00000028,premium,2024-02-17 18:46:11.101528361,peas_1kg,1,29800,29800
20240217-00000028,premium,2024-02-17 18:46:11.101528361,salmon_fillet_500g,3,87300,261900
20240217-00000028,premium,2024-02-17 18:46:11.101528361,teriyaki_marinade_250mL,1,23300,23300
20240217-00000029,premium,2024-02-17 20:08:03.373697909,mozzarella_cheese_200g,2,45200,90400
20240217-00000029,premium,2024-02-17 20:08:03.373697909,plums,1,3200,3200
20240217-00000029,premium,2024-02-17 20:08:03.373697909,sunscreen,2,30800,61600
20240217-00000029,premium,2024-02-17 20:08:03.373697909,tortilla_chips_150g,1,16600,16600
20240217-00000030,budget,2024-02-17 20:16:53.467962440,dish_soap,1,17900,17900
20240217-00000030,budget,2024-02-17 20:16:53.467962440,chicken_wings_500g,1,27000,27000
20240217-00000030,budget,2024-02-17 20:16:53.467962440,vegetable_oil_1L,1,20700,20700
20240217-00000031,budget,2024-02-17 21:09:01.217775406,frozen_dumplings,2,44400,88800
20240217-00000031,budget,2024-02-17 21:09:01.217775406,premium_white_rice_5kg,1,98900,98900
20240217-00000031,budget,2024-02-17 21:09:01.217775406,ketchup,1,13000,13000
20240217-00000031,budget,2024-02-17 21:09:01.217775406,corn_1kg,3,25000,75000
20240217-00000032,premium,2024-02-17 20:20:28.916827984,chicken_thigh_500g,2,33300,66600
20240217-00000032,premium,2024-02-17 20:20:28.916827984,dried_mangoes_100g,1,37900,37900
20240217-00000032,premium,2024-02-17 20:20:28.916827984,margarine_200g,2,8000,16000
20240217-00000032,premium,2024-02-17 20:20:28.916827984,spinach,1,4300,4300
20240217-00000032,premium,2024-02-17 20:20:28.916827984,lemon_herb_marinade_250mL,1,27900,27900
20240217-00000032,premium,2024-02-17 20:20:28.916827984,vegetable_oil_1L,2,19800,39600
20240217-00000033,budget,2024-02-17 21:31:26.545120322,brown_rice_1kg,1,88400,88400
20240217-00000033,budget,2024-02-17 21:31:26.545120322,watermelon,2,44200,88400
20240217-00000034,budget,2024-02-17 22:53:31.967125998,brown_rice_1kg,1,81700,81700
20240217-00000034,budget,2024-02-17 22:53:31.967125998,limes,1,1700,1700
20240217-00000034,budget,2024-02-17 22:53:31.967125998,blueberry_muffin,1,7000,7000
20240218-00000001,budget,2024-02-18 00:01:39.580032470,whole_chicken_1kg,1,63700,63700
20240218-00000001,budget,2024-02-18 00:01:39.580032470,spinach,1,4100,4100
20240218-00000001,premium,2024-02-18 09:50:26.574417029,brown_rice_1kg,3,79100,237300
20240218-00000001,premium,2024-02-18 09:50:26.574417029,greek_yogurt_150g,1,22300,22300
20240218-00000001,premium,2024-02-18 09:50:26.574417029,shampoo,1,19700,19700
20240218-00000001,premium,2024-02-18 09:50:26.574417029,mixed_nuts_200g,1,47500,47500
20240218-00000001,premium,2024-02-18 09:50:26.574417029,paprika,1,8400,8400
20240218-00000001,premium,2024-02-18 09:50:26.574417029,whole_chicken_1kg,3,68900,206700
20240218-00000001,premium,2024-02-18 09:50:26.574417029,vegetable_oil_1L,1,21800,21800
20240218-00000001,premium,2024-02-18 09:50:26.574417029,peas_1kg,1,29600,29600
20240218-00000001,premium,2024-02-18 09:50:26.574417029,croissant,3,12200,36600
20240218-00000001,premium,2024-02-18 09:50:26.574417029,cola_500mL,2,20400,40800
20240218-00000002,budget,2024-02-18 10:21:40.863095161,lettuce,3,3000,9000
20240218-00000002,budget,2024-02-18 10:21:40.863095161,chicken_breast_500g,2,37700,75400
20240218-00000002,budget,2024-02-18 10:21:40.863095161,honey_granola_bars_100g,2,26900,53800
20240218-00000003,premium,2024-02-18 10:21:54.885285865,salted_butter_200g,1,20300,20300
20240218-00000003,premium,2024-02-18 10:21:54.885285865,frozen_noodles,2,37400,74800
20240218-00000003,premium,2024-02-18 10:21:54.885285865,toilet_paper,1,15200,15200
20240218-00000003,premium,2024-02-18 10:21:54.885285865,conditioner,1,24200,24200
20240218-00000003,premium,2024-02-18 10:21:54.885285865,whole_chicken_1kg,3,63300,189900
20240218-00000003,premium,2024-02-18 10:21:54.885285865,potato_chips_150g,4,17400,69600
20240218-00000004,budget,2024-02-18 10:59:11.267261895,sugar_cookies,1,5100,5100
20240218-00000004,budget,2024-02-18 10:59:11.267261895,almond_milk_1L,1,30300,30300
20240218-00000005,budget,2024-02-18 11:01:11.388051736,ranch_dressing_250mL,1,17900,17900
20240218-00000006,premium,2024-02-18 12:06:47.114987991,ranch_dressing_250mL,1,20000,20000
20240218-00000006,premium,2024-02-18 12:06:47.114987991,potato_chips_150g,1,15200,15200
20240218-00000006,premium,2024-02-18 12:06:47.114987991,dori_fillet_500g,1,42200,42200
20240218-00000006,premium,2024-02-18 12:06:47.114987991,multigrain_bread,3,22200,66600
20240218-00000006,premium,2024-02-18 12:06:47.114987991,toothbrush,1,9400,9400
20240218-00000006,premium,2024-02-18 12:06:47.114987991,chicken_wings_500g,1,30700,30700
